Text,Category
And I remember people saying that they were gonna do me harm,
"and stuff like that, you know?",
"And I would actually go, like,",
"I remember somebody warned me,",
must have been a friend of mine,
who was crazy early on the internet.,
"And they warned me, they called me up",
"and they went, ""there's some person,",
and they know where you walk every single day and you go,
down this back alley and they say,
that they're gonna jump on you and they're gonna rip,
your cerebral cortex out of your head.,
"So please don't go down that alley.""",
"So of course I was like, I'm going to that alley,",
I wanna see what happens.,
"Unfortunately, nothing.",
"I kept walking up and down it going, where are they?",
"Come on, what's, [laughing]",
but nothing ever happened.,
"Bruce Wayne/Batman, The Dark Knight Trilogy",
"Batman. I'm Batman. [man grunts] What a weirdo, right?",
Jumping around town at night in a bat outfit in many ways,
"in the same way that people were telling me, hey,",
"you can't go play Patrick Bateman, it's career suicide.",
"And I was like, bring it on. I'd definitely wanna do that.",
"Other people also said, hey, you know,",
