Text,Category
possibly shaped me as a scientist mostly,1
because i was fortunate,1
i did not influence this i was fortunate,1
to be born,1
into a family which was,1
relatively mindful compared with many,1
american families which are mindless,1
my parents who were not at all,1
scientists,1
but nonetheless they were well educated,1
they graduated from college during the,1
depression,1
which was very rare for american adults,1
and then they got as is often the case,1
when you,1
achieve an education they got mindful,1
jobs,1
my father was a newspaper reporter my,1
mother was a school teacher,1
these are these are white-collar jobs,1
not,1
labor and so the atmosphere in the home,1
was,1
relatively mindful without being yelled,1
at by my parents to,1
do well in school or something it was,1
just a good atmosphere which to,1
be raised and that made me realize,1
when i was a baby that school,1
education is not torture it's,1
interesting,1
it's not just a chore a daily chore,1
and i really liked my science courses in,1
high school for example,1
and that made me,1
interested in going on to college to try,1
to become a physician a doctor,1
but halfway through college i lost,1
interest in that,1
totally but,1
in many american colleges if you want to,1
become a physician,1
an md you major in uh,1
you say we major that's a verb you major,1
in biology,1
that's what i was doing so i just stayed,1
in biology,1
no more pre-med interest and i just,1
decided to go on in biology,1
after college but,1
all of this did go back to being in an,1
atmosphere my father,1
for instance taught me sports,1
and we went to many sports matches,1
of many kinds that was very interesting,1
i spent way too much time,1
wallowing in sports but he told me i'll,1
never forget it one morning he said,1
will you stop going to the sports pages,1
in the morning paper,1
initially every morning read the front,1
of the paper,1
sometimes for for example,1
to not just to be a typical american,1
adolescent teenager where you're a,1
you know boasting about the fact that,1
you don't know anything and that school,1
is is ridiculous,1
and not cool so,1
that that's what influenced me to,1
i mean when if you're a researcher in,1
science without necessarily boasting,1
it it's a mindful occupation you have to,1
know things you have to learn,1
about factors and phenomena and,1
technology,1
it's very valuable to read,1
what we call the literature in your,1
field to,1
not just to keep up but because it's,1
often interesting,1
and and so this so i had a,1
similar vocational experience to my,1
parents,1
who for a total of almost 100 years of,1
time had mindful jobs,1
obviously if you're a journalist you're,1
not,1
cutting down trees in a forest it's not,1
physical labor,1
it's it's words and ideas and,1
events and same with a schoolteacher my,1
mother taught english,1
Do you think itÃ¢â‚¬â„¢s important to have a mentor?,1
i i found it,1
to have a mentor which i had two,1
crucial mentors in my time i was very,1
